,gid,Animal ID,Level,Level Reason,Special Intake Information,HW,Sex,Microchip ID,Rabies Revaccination Date,Weight,Hold,Current Status,Age,Location,Short URL,Foster Start Reason,Leash Skills,Dog Interaction,Cat Interaction,Kid Interaction,Crate Trained,Potty Skills,Cuddle Meter,Energy/Activity Level,DOB,IntakeDate,Color & Breed,More about me,Play Style,Playgroup Notes,"""Dog Test"" Notes",Behavior Notes,Foster/Home Notes,completed,parent gid,parent completed
45,1211168179102161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211168045342476,False
46,1211168180292832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211168110600352,False
47,1211157513049761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157477361260,False
48,1211157615283021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157477120036,False
49,1211157509896023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157618128578,False
50,1211157615394360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157616933071,False
51,1211157614863048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157477391322,False
52,1211157511480702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
53,1211157618011947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157513533997,False
54,1211157513346991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157513533770,False
55,1211157513567051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157476965440,False
56,1211157611759251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157617991929,False
57,1211157511382610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157513533642,False
58,1211157616343929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157617750527,False
59,1211157615046057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157477248073,False
60,1211157513378643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157617657684,False
61,1211157476628091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
62,1211157473007927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211157617475961,False
63,1211145741463634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145515760619,False
64,1211145514324494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145818962730,False
65,1211145822988025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145823017711,False
66,1211145741201868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145511439106,False
67,1211145513173878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145822476897,False
68,1211145512012529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145821532393,True
69,1211145514202503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145821052341,False
70,1211145733980404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145820688492,False
71,1211145821896960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145510345017,False
72,1211145512733567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145819891470,False
73,1211145513092230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145736997027,False
74,1211145740773153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211145821728037,False
75,1211134273987835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134273724769,False
76,1211134866590850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134866146074,False
77,1211134273389987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134865789286,False
78,1211134865721030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134526884726,True
79,1211134527623414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134528057816,False
80,1211134527808575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134273162523,False
81,1211134864973686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134865624471,False
82,1211134527824903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134273161911,False
83,1211134865226934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134526680697,False
84,1211134864654275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134527801491,False
85,1211134865044989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134527800291,True
86,1211134272251144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134865089440,False
87,1211134527808289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211134271526746,False
88,1211131257648845,A0059228456,STAFF ONLY,STAFF ONLY,,-,F,,,42,,Pending Behavior Assessment,04 year(s) 00 month(s) 01 day(s),Receiving 130 4,,,,,,,,,,,,,,,,,,,,False,1211131133658178,False
89,1211131257425735,A0059226901,L1,L1,,+,M,,,11,,Stray Wait,02 year(s) 00 month(s) 02 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211131257388107,False
90,1211131257568112,A0059226558,L1,L1,,-,M,,,25,,Stray Wait,00 year(s) 04 month(s) 01 day(s),Dog Pre/Post Op 135 1,,,,,,,,,,,,,,,,,,,,False,1211131133633111,False
91,1211131257374306,A0059227530,L2,L2-SF,,-,F,,,6,,Stray Wait,01 year(s) 00 month(s) 02 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211131564840594,False
92,1211131564859535,A0059226845,L1,L1,,-,N,,,55,,Microchip,03 year(s) 00 month(s) 01 day(s),Dog Pre/Post Op 135 8,,,,,,,,,,,,,,,,,,,,False,1211131133351129,False
93,1211131257431784,A0059225645,L2,L2-SF,,-,F,,,39,,Stray Wait,02 year(s) 00 month(s) 01 day(s),Dog Pre/Post Op 135 3,,,,,,,,,,,,,,,,,,,,False,1211131133396790,False
94,1211131257414552,A0059225391,L1,L1,,+,M,,,55,,Stray Wait,02 year(s) 00 month(s) 01 day(s),Dog Pre/Post Op 135 7,,,,,,,,,,,,,,,,,,,,False,1211131256623929,False
95,1211131134009718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211131132988176,False
96,1211131133934817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211131133036559,False
97,1211131257504161,A0059220223,L1,L1,,-,F,,,31,,Cites,00 year(s) 08 month(s) 02 day(s),Dogs 081 A8,,,,,,,,,,,,,,,,,,,,False,1211131133180426,False
98,1211131564683664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211131133394208,False
99,1211131564578284,A0059224903,L1,L1,,-,M,,,73,,Cites,01 year(s) 03 month(s) 00 day(s),Dog Pre/Post Op 135 6,,,,,,,,,,,,,,,,,,,,False,1211131133560703,False
100,1211131257245276,A0059211044,L1,L1,,-,F,,,59,,Available,04 year(s) 00 month(s) 01 day(s),Dogs 602 4,,,,,,,,,,,,,,,,,,,,False,1211131133071931,False
101,1211131564775274,A0059209543,L1,L1,,-,M,,,53,,Stray Wait,03 year(s) 00 month(s) 02 day(s),Dogs 081 B3,,,,,,,,,,,,,,,,,,,,False,1211131563884959,False
102,1211131564688020,A0059211192,L3,L3-SF,,-,M,,,82,,Available,03 year(s) 00 month(s) 01 day(s),Receiving 130 6,,,,,,,,,,,,,,,,,,,,False,1211131563699634,False
103,1211128175398831,A0059218046,L1,L1,,+,M,,,76,,Available,02 year(s) 00 month(s) 02 day(s),Dogs 402 2,,,,,,,,,,,,,,,,,,,,False,1211128175714966,False
104,1211128174946843,A0059224207,L1,L1,,-,F,,,58,,Cites,03 year(s) 00 month(s) 02 day(s),Dogs 406 A6,,,,,,,,,,,,,,,,,,,,False,1211128449567867,False
105,1211128280559787,A0059223851,L3,L3-SF,,+,F,,,34,,Stray Wait,02 year(s) 00 month(s) 02 day(s),Receiving 130 12,,,,,,,,,,,,,,,,,,,,False,1211128175357570,False
106,1211128280865624,A0059223843,L2,L2-SF,,-,M,,,42,,Stray Wait,02 year(s) 00 month(s) 02 day(s),Dogs 081 A4,,,,,,,,,,,,,,,,,,,,False,1211128449686886,False
107,1211128449401946,A0059222702,L1,L1,,-,S,,,13,,Microchip,01 year(s) 06 month(s) 03 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211128175010711,False
108,1211128280375768,A0059221594,L2,L2-SF,,-,M,,,9,,Stray Wait,00 year(s) 05 month(s) 03 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211128175039257,False
109,1211128449535337,A0059223256,L1,L1,,-,M,,,49,,Stray Wait,02 year(s) 00 month(s) 02 day(s),Dogs 064 A4,,,,,,,,,,,,,,,,,,,,False,1211128280759488,False
110,1211128175092950,A0059220107,L1,L1,,-,M,,,75,,Stray Wait,None,Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211128175221612,False
111,1211128175188046,A0059218081,L1,L1,,-,F,,,7,,Available,02 year(s) 00 month(s) 03 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1211128175216464,True
112,1211128175115646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128280624258,False
113,1211128280505893,A0059221336,L1,L1,,-,F,,,27,,Stray Wait,02 year(s) 00 month(s) 02 day(s),Dog Intake 128.01,,,,,,,,,,,,,,,,,,,,False,1211128175164410,False
114,1211128174850353,A0059216974,L1,L1,,-,F,,,48,,Stray Wait,01 year(s) 06 month(s) 03 day(s),Dogs 403 B2,,,,,,,,,,,,,,,,,,,,False,1211128175132716,False
115,1211128449464457,A0059217339,L1,L1,,-,N,,,11,,Stray Wait,01 year(s) 00 month(s) 03 day(s),Dogs 502 C2,,,,,,,,,,,,,,,,,,,,False,1211128449503913,True
116,1211128175158897,A0059217079,L1,L1,,-,F,,,15,,Stray Wait,00 year(s) 10 month(s) 03 day(s),Small Animals 5,,,,,,,,,,,,,,,,,,,,False,1211128280623200,False
117,1211128175130104,A0059211703,L1,L1,,-,F,,,7,,Stray Wait,00 year(s) 11 month(s) 03 day(s),Dogs 064 B1,,,,,,,,,,,,,,,,,,,,False,1211128175132748,False
118,1211128174828885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128449402880,True
119,1211128280181180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
120,1211128280237577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128280486625,False
121,1211128280290283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128449359598,True
122,1211128449412025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128448755606,True
123,1211128174007740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211128280196759,True
124,1211119510557901,A0059215791,L1,L1,,-,M,,,21,,Microchip,00 year(s) 10 month(s) 03 day(s),Dogs 064 A2,,,,,,,,,,,,,,,,,,,,False,1211119355525759,False
125,1211119355219208,A0059216702,L1,L1,,-,F,,,65,,Stray Wait,06 year(s) 00 month(s) 03 day(s),Dogs 081 A5,,,,,,,,,,,,,,,,,,,,False,1211119355532562,False
126,1211119510698122,A0059215210,L1,L1,,-,M,,,17,,Stray Wait,01 year(s) 06 month(s) 03 day(s),Dogs 064 A1,,,,,,,,,,,,,,,,,,,,False,1211119510230624,True
127,1211119355582101,A0059214231,L2,L2-SF,,-,F,,,42,,Microchip,03 year(s) 00 month(s) 04 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211119354970881,False
128,1211119355496612,A0059211824,L1,L1,,-,M,,,7,,Microchip,04 year(s) 00 month(s) 04 day(s),Dogs 068 C1,,,,,,,,,,,,,,,,,,,,False,1211119631105947,True
129,1211119355245004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
130,1211119355220817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211119509915995,False
131,1211119355141332,A0059209550,L1,L1,,-,F,,,9,,Identifying Info,13 year(s) 00 month(s) 03 day(s),Small Animals 2,,,,,,,,,,,,,,,,,,,,False,1211119631799085,False
132,1211119355221944,A0059209398,L1,L1,,+,M,,,41,,Stray Wait,03 year(s) 00 month(s) 04 day(s),Dog Quarantine B5,,,,,,,,,,,,,,,,,,,,False,1211119631745364,False
133,1211119631576502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211119631350852,False
134,1211119510472690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211119510580620,False
135,1211119631379517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211119355246320,False
136,1211119355215823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211119355243711,False
137,1211119509759326,A0059201488,STAFF ONLY,STAFF ONLY,,-,F,,,15,,Pending Behavior Assessment,02 year(s) 00 month(s) 04 day(s),Receiving 130 10,,,,,,,,,,,,,,,,,,,,False,1211119510197491,False
138,1211109320722585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109215209680,False
139,1211109319469534,A0059208023,L1,L1-RN,,-,M,,,26,,Identifying Info,04 year(s) 00 month(s) 04 day(s),Dogs 079 A5,,,,,,,,,,,,,,,,,,,,False,1211109348343235,True
140,1211109317740867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109218126892,True
141,1211109320470075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109348397697,False
142,1211109320326508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109218856672,False
143,1211109320200474,A0059205432,L1,L1,,-,M,,,82,,Stray Wait,03 year(s) 00 month(s) 05 day(s),Dogs 401 8,,,,,,,,,,,,,,,,,,,,False,1211109320043250,True
144,1211109214871528,A0059205673,STAFF ONLY,STAFF ONLY,,+,F,,,0,,Stray Wait,None,Dogs 203 6,,,,,,,,,,,,,,,,,,,,False,,
145,1211109320256062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109350104868,False
146,1211109218513960,A0059204663,L1,L1,,+,M,,,74,,Stray Wait,03 year(s) 00 month(s) 05 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211109350102389,False
147,1211109349220099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211109349532917,False
148,1211109343243241,A0059204484,L1,L1,,-,F,,,23,,Microchip,05 year(s) 00 month(s) 04 day(s),Dogs 079 A1,,,,,,,,,,,,,,,,,,,,False,1211109317897240,True
149,1211109216361668,A0059204350,L1,L1,,-,F,,,10,,Stray Wait,03 year(s) 00 month(s) 04 day(s),Clinic Clinic,,,,,,,,,,,,,,,,,,,,False,1211109218692209,False
150,1211109219076736,A0059201579,L1,L1,,-,F,,,35,,Adopted,06 year(s) 00 month(s) 05 day(s),Clinic Clinic,,,,,,,,,,,,,,,,,,,,False,1211109320043236,False
151,1211098092722757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211098025626941,True
152,1211098092656310,A0059201498,L1,L1,,-,F,,,61,,Microchip,04 year(s) 00 month(s) 05 day(s),Dogs 403 A4,,,,,,,,,,,,,,,,,,,,False,1211098116841797,False
153,1211098091721447,A0059197190,L1,L1,,-,F,,,27,,Available,00 year(s) 08 month(s) 06 day(s),Dogs 081 A7,,,,,,,,,,,,,,,,,,,,False,1211098092476834,False
154,1211098117336791,A0059195704,L1,L1,,-,M,,,11,,Adopted,None,Clinic Clinic,,,,,,,,,,,,,,,,,,,,False,1211098025742263,True
155,1211098025748958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211098092491126,False
156,1211098021074382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211098092251821,False
157,1211087329281627,A0059191607,L1,L1,,-,F,,,37,,Available,00 year(s) 09 month(s) 06 day(s),Dogs 088 A9,,,,,,,,,,,,,,,,,,,,False,1211087559749667,False
158,1211087275724508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211087329670730,True
159,1211087328998877,A0059192169,L1,L1,,-,M,,,75,,Identifying Info,03 year(s) 00 month(s) 06 day(s),Dogs 403 B5,,,,,,,,,,,,,,,,,,,,False,1211087329701490,False
160,1211087328749206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211087275551950,False
161,1211087557027429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211087560173489,False
162,1211087271712787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211087560173457,False
163,1211087559651237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211087559993604,False
164,1211074979302272,A0059126703,L1,L1,,+,F,,,46,,Available,05 year(s) 00 month(s) 08 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1211075266830402,False
165,1211075138054074,A0059125495,L1,L1,,-,N,,,46,,Cites,01 year(s) 00 month(s) 08 day(s),Dogs 066 A5,,,,,,,,,,,,,,,,,,,,False,1211075138829422,False
166,1211072249777677,A0059124885,L2,L2-BH,,-,S,,,16,,Adopted,05 year(s) 00 month(s) 08 day(s),Small Animals 4,,,,,,,,,,,,,,,,,,,,False,1211072316902710,True
167,1211072249425426,A0059123893,L1,L1,,-,F,,,28,,Available,03 year(s) 00 month(s) 08 day(s),Dog Quarantine A8,,,,,,,,,,,,,,,,,,,,False,1211072249376986,False
168,1211072316272457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211072316575068,True
169,1211072316371301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211072316575100,False
170,1211072316179998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211072249507186,False
171,1211072214728293,A0059123733,L1,L1,,-,M,,,58,,Available,02 year(s) 00 month(s) 09 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1211072214445059,False
172,1211072316260906,A0059123537,L2,L2-A,,-,F,,,56,,Available,01 year(s) 00 month(s) 08 day(s),Dogs 503 A4,,,,,,,,,,,,,,,,,,,,False,1211072214644012,False
173,1211072214852065,A0059116528,L1,L1,,+,F,,,42,,Nursing Mom,03 year(s) 00 month(s) 10 day(s),Foster Foster Home,,,,,,,,,,,,,,,,,,,,False,1211072248629811,False
174,1211072316415668,A0059121809,STAFF ONLY,STAFF ONLY,,-,F,,,0,,Stray Wait,03 year(s) 00 month(s) 04 day(s),Dogs 204 5,,,,,,,,,,,,,,,,,,,,False,1211072316407108,False
175,1211070039866657,A0059116037,L1,L1,,-,F,,,23,,Identifying Info,00 year(s) 10 month(s) 09 day(s),Clinic Clinic,,,,,,,,,,,,,,,,,,,,False,1211070094913864,False
176,1211070039898436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
177,1211069988386255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
178,1211069988130886,A0059121408,L1,L1,,-,M,,,40,,Microchip,03 year(s) 00 month(s) 08 day(s),Dogs 502 6,,,,,,,,,,,,,,,,,,,,False,1211070039791378,False
179,1211069988586474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211070094978679,True
180,1211070039698851,A0059117681,L2,L2-BH,,+,S,,,8,,Available,14 year(s) 00 month(s) 02 day(s),Dog Intake 128.02,,,,,,,,,,,,,,,,,,,,False,,
181,1211069988550474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211070094913896,False
182,1211069988303879,A0059116111,L2,L2-BH,,-,M,,,14,,Identifying Info,02 year(s) 00 month(s) 09 day(s),Clinic Clinic,,,,,,,,,,,,,,,,,,,,False,1211070094672196,True
183,1211069988513639,A0059116425,L1,L1,,-,S,,,42,,Trial Adoption,06 year(s) 00 month(s) 04 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1211070094913829,False
184,1211061539142969,A0059113762,L1,L1,,-,M,,,23,,Available,08 year(s) 00 month(s) 11 day(s),Foster Friendly Finder,,,,,,,,,,,,,,,,,,,,False,1211061578683231,True
185,1211061537468360,A0059114218,L1,L1,,-,M,,,49,,Cruelty Exam,01 year(s) 00 month(s) 10 day(s),Dogs 067 A2,,,,,,,,,,,,,,,,,,,,False,1211061447793165,False
186,1211061576828800,A0059114222,L1,L1,,-,M,,,42,,Cruelty Exam,02 year(s) 00 month(s) 10 day(s),Dogs 506 A3,,,,,,,,,,,,,,,,,,,,False,1211061538038676,False
187,1211061538480088,A0059114272,L2,L2-BR,,-,N,,,50,,Trial Adoption,02 year(s) 00 month(s) 09 day(s),Foster Trial Adoption,,,,,,,,,,,,,,,,,,,,False,1211061538439442,False
188,1211061537514348,A0059114202,L2,L2-A,,-,F,,,47,,Cruelty Exam,03 year(s) 00 month(s) 09 day(s),Dog Quarantine B7,,,,,,,,,,,,,,,,,,,,False,1211061538341393,False
189,1211061538407186,A0059114209,L1,L1,,-,M,,,23,,Cruelty Exam,01 year(s) 00 month(s) 10 day(s),Small Animals C2,,,,,,,,,,,,,,,,,,,,False,1211061447870611,False
190,1211061447918073,A0059114213,L1,L1,,-,F,,,32,,Cruelty Exam,01 year(s) 00 month(s) 10 day(s),Dogs 603 A5,,,,,,,,,,,,,,,,,,,,False,1211061578735933,False
191,1211061573495986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061538005825,False
192,1211061537472777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061578087622,False
193,1211061578495354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061447699210,False
194,1211061577097512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061447765500,False
195,1211061444955891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061578493997,False
196,1211061446993407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061538112265,False
197,1211061577914324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061538104603,False
198,1211061446813291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061447614744,False
199,1211061447535469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061538002556,False
200,1211061446305459,A0059111557,L1,L1,,-,N,,,72,,Available,05 year(s) 04 month(s) 25 day(s),Dogs 406 A2,,,,,,,,,,,,,,,,,,,,False,1211061578359559,False
201,1211061536838511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1211061447398246,False
